AT,V,AP,RH,PE
-1.5204480605206787,-1.066041398782274,-0.4035349505037864,1.1415991028530252,1.534440947475329
0.5348967691038733,0.33081327727658694,-0.3092622570818063,0.059222551922346434,-0.5039215707089886
1.3543479756862107,0.20547473693044732,-1.0247246625165463,-2.1513997649373384,-0.9141765088635636
-0.07901995451600928,-0.36288430451336695,-1.012940575838789,0.23653787557259698,-0.07312453979989463
-1.0556445892461068,-1.074712618554649,0.6553494095396224,1.6338373951485075,0.5924392654465843
-0.7641348977241932,-1.1929565245415727,0.4735377865114934,0.7712223071202622,0.9756960245523583
0.32801892350767664,1.3398279416983379,-0.8479633623503049,0.14000713953134028,-0.7034733288957616
-0.6969667660371164,-0.9880004208309047,1.4718182722122117,0.34744552974765636,0.5672018372053154
1.557195733381183,1.199511839927188,-0.5028579667876732,-2.4991842607455514,-1.5005065277711749
-1.7313559940181,-1.2702092097863629,0.7681399534552098,0.5336608503378806,1.7592301339033711
1.1582170311599467,1.1332952525745104,-1.1577164978797034,-0.23516196224602262,-1.1178366856012405
0.44757819791067305,-0.5804530915293068,0.15368400525831943,-1.637253787866535,-0.171726585021592
1.2952400198015832,1.2412913533759014,-0.3850171000101791,-0.8287232966273631,-1.6484095956037244
-1.5473153131955093,-1.3246014065403477,-0.7065543222173347,0.4788916383995795,1.5450054523205117
-0.36784292077043956,-0.7641252921623285,0.6907016695728745,-0.9985078536360967,0.34241265077727334
0.4113074067996516,0.7769869492005801,1.3304092320792225,-0.8896540449087228,-0.07077687205651961
-0.2039526794539722,-0.8461077336465956,-0.06853020066493022,-1.7960845024876086,0.43279785889716316
-1.0972888308920945,-0.7617604140425899,1.2125683653017474,0.8698068886092053,0.98273902778248
-1.305510039122033,-1.0904784726862384,0.953318458391264,-0.33032346798882106,1.1388589327168404
0.5214631427664577,-1.040027739465151,-1.883279549038238,-2.415661212539642,-0.3389979117369778
-0.6392021727862303,-0.17684722576060674,0.3152943368388786,0.27350709363094977,0.6153290259444782
1.8997532049852746,0.840838658433518,-1.4068657590663924,-1.6406768636126792,-1.58795715121185
0.7672985047411592,1.1049167151376487,-0.35639860379279636,-0.1605389109800879,-0.7381014281105274
-1.6615011370635402,-1.044757495704628,1.821973990636731,1.0854606606162658,1.1957898754936536
-0.8205561283413377,-1.0707711550217511,0.9920376003324411,0.14411483042671303,0.755602173611063
-1.7824037741002783,-1.4759536062036105,2.0694398108694574,0.26666094213866254,1.9576080582184583
0.9379055592263345,0.6421888963754863,-0.24024117796928385,-0.059900484043459414,-0.9194587612861532
-1.5876161922077556,-1.0171672509743457,0.8371610325677514,1.2723605963557192,1.8384639202422386
0.29040476976291346,0.3442142532884379,-0.25707558750890946,-0.6137541397695301,-0.12770781483333293
1.009103778814636,1.0371235423718124,0.4095670302608586,-1.6639537786864569,-1.4359456648283935
-0.8380198425799779,-1.029779934279618,-3.209831020761943,1.5373066591072517,0.8500958002818599
0.14935169322005196,0.2015332733975501,-0.14091816168539698,0.704814637645072,-0.674127482103589
-1.5271648736893866,-1.4357506781680565,1.202467719577953,0.5610454563070316,1.6976038556398076
1.5209249422701616,1.0371235423718124,0.3270784235166165,-1.912469077856499,-1.2176125646946303
1.6525744803768323,1.3398279416983379,-0.815977984224997,-1.7680152813692296,-1.2498929961660177
-0.5142694478482673,-0.12166673630004202,1.8623765735318707,-1.026577074754476,0.25026669184985145
0.389813604659787,1.3004133063693633,-1.2435719865318706,1.352460568815485,-1.1266404396388943
0.8398400869632021,1.6795820982340983,0.8405279144756765,-0.7315079454368782,-0.6535853893490701
-1.533881686858094,-1.1574833527454955,0.8001253315805368,0.3481301448968855,1.3830163780277154
0.6719197577455099,0.4727059644608954,0.8018087725344993,-0.9430540265485666,-0.5326805005653183
1.2965833824353246,1.1332952525745104,-1.1880184350510679,-0.6815310395431781,-1.1014030113976254
0.2447304402157012,0.9945557362165194,-0.78399260609967,0.7636915404787458,-0.4059064424231308
-0.1851456025815906,-0.7554540723899541,0.6317812361841274,-2.712784187304926,0.46625212424023965
0.9808931635060636,0.8707937812835396,0.30519369111508404,-1.8077229600244977,-0.7351668434313093
-0.49008892044091945,0.8802532937624927,0.12843239094886186,0.9820837730827229,-0.010324427664642092
1.0359710314894666,0.7438786555242407,-0.5802962506700278,-0.5535080066373991,-1.0033878831117675
-0.45113140406241503,-1.1559067673323362,-1.4472683419615322,0.8403684371923679,0.5736579234995942
0.5563905712437378,-0.44880820953053135,-1.819308792787603,-0.411792670747045,-0.7891632015289081
-1.5405985000268019,-0.9958833478966996,0.5610767161176424,0.14000713953134028,1.8114657411934376
0.7552082410374854,1.0560425673297198,-0.7048708812633722,-0.32826962254113473,-0.5279851650785716
0.24338707758195946,1.263363549160126,-0.2553921465549469,1.0286376032302784,-0.8413988088189748
1.4618169863855337,1.0371235423718124,0.19071970624553408,-2.763445708347855,-1.3490819583235614
-0.1824588773141076,-0.8066930983176209,0.7933915677646866,-0.6911156516323809,0.11644963047754216
0.8277498232595283,1.4265401394220816,-1.6560150202530814,0.8896607279368389,-1.2534144977810786
1.5397320191425432,1.1695567170771666,-0.610598187841373,-1.149807801615654,-1.4629438438771913
-0.4927756457084027,-1.1559067673323362,-1.2031694036367309,1.135437566509966,0.6229589461104429
-1.5097011594507463,-0.9470092000887708,-0.8142945432710345,0.9889299245750102,1.6183700693009433
0.5429569449063223,1.1774396441429622,-0.25370870560098435,-0.010608193298987392,-1.0086701355343606
-0.5303897994531657,-1.1172804247099415,-0.07189708257287449,1.6516373890284548,0.48503346618723314
1.269716129760494,1.6244016087735347,-1.6711659888387635,0.04621486408700005,-1.285694929252469
0.546987032807547,0.5302513320411987,-0.5937637783017282,0.367299369075291,-0.7111032490617263
1.1555303058924635,0.8707937812835396,0.2227050843708419,-2.049392107702252,-0.7809463644271005
-0.5021791841445935,-1.0321448123993557,0.47185434555753086,0.002399494536359001,0.8553780527044529
1.8460186996356132,1.301201599075942,-0.6846695898158023,-1.117630889601902,-1.2839341784449405
1.6472010298418662,1.1041284224310688,0.39441606167519555,-2.1760459103095737,-1.4242073261115251
0.9688028998023898,1.6314962431327493,-1.8108915880177712,-0.09755431725104133,-0.9716943685762232
-1.9382338396142966,-1.0652531060756947,2.0021021727109165,1.3284990385924775,1.6893870185380002
-0.5290464368194242,-0.9880004208309047,1.6553133361943033,-0.43712343126850867,0.46096987181765003
-0.25768718480363395,-0.26907747243040697,0.3910491797672513,1.1258529544207632,0.1980310845597815
