RollRate,PitchRate,currPitch,currRoll,diffRollRate,Sa
0.2481411537423089,0.7900390735992309,0.7857972533982949,0.4644241961546861,-0.1076476100499235,-0.3068747660330812
-0.4487168238151869,-0.3857608564187625,2.0814306485061755,-0.8597008487351785,0.3138057892918596,1.0140068684121026
0.8801751333874795,-0.8667699186988507,0.6007067683828835,-0.4813794073380743,0.8757436550809037,-0.6370951746443773
0.6694971401724227,-0.4926517591476709,0.04543531333664864,0.7796920639856061,-0.34178838746202517,-0.6370951746443773
-1.3076347961534955,0.09524820586132567,-0.13965517167876276,-0.10305796594097015,-0.38861654294444553,0.6837864598008068
-1.259016797719252,0.14869365722577993,-0.13965517167876276,-0.9858079958675464,0.36063394477427996,0.3535660511895108
0.7991451359970732,0.8969299763281394,1.1559782234291183,-1.5532901579632028,0.7352591886336426,-0.3068747660330812
0.9125871323436422,0.41592091404805115,1.526159193459941,-0.6705401280366264,0.032836856397337535,-0.3068747660330812
-0.6918068159864063,-0.11853359959649122,0.7857972533982949,-1.0488615694337304,0.12649316736217822,0.3535660511895108
0.5884671427820163,0.09524820586132567,0.41561628336747175,-0.8597008487351785,0.3138057892918596,0.3535660511895108
0.8639691339093982,0.09524820586132567,0.6007067683828835,-0.040004392374786125,0.2669776338094393,-0.3068747660330812
0.8315571349532357,0.14869365722577993,0.6007067683828835,0.4644241961546861,-0.1076476100499235,-0.3068747660330812
-1.161780800850764,-0.4926517591476709,0.23052579835206036,0.08610275475758193,-0.43544469842686584,0.6837864598008068
0.6046731422600974,0.8969299763281394,-0.5098361417095859,-0.6074865544704423,0.501118411221541,-0.6370951746443773
-0.6107768185959999,-0.33231540505430823,0.41561628336747175,-0.9858079958675464,0.07966501187975789,0.3535660511895108
0.6370851412162601,0.2555845599546885,-0.3247456566941745,-0.2291651130733382,0.12649316736217822,-0.3068747660330812
0.6370851412162601,-0.33231540505430823,-0.5098361417095859,0.4644241961546861,0.4542902557391207,-0.6370951746443773
-0.837660811289138,-0.7598790159699421,0.9708877384137066,0.338317049022318,-0.29496023197960486,0.6837864598008068
0.685703139650504,-0.6529881132410337,-1.4352885667866437,0.14915632832376596,0.7352591886336426,-0.3068747660330812
0.8801751333874795,0.36247546268359687,-1.0651075967558206,0.6535849168532382,0.2669776338094393,-0.6370951746443773
-0.9511028076357072,-0.17197905096094548,1.1559782234291183,0.7796920639856061,-0.43544469842686584,0.3535660511895108
-1.0645448039822762,-0.11853359959649122,1.1559782234291183,0.14915632832376596,-0.013991299085082808,0.3535660511895108
0.6208791417381788,-0.7598790159699421,-0.6949266267249974,-0.5444329809042583,0.6884310331512222,-0.6370951746443773
-0.9024848092014633,0.2021391085902342,0.04543531333664864,-1.0488615694337304,-0.060819454567503144,0.6837864598008068
1.00982312921213,-0.43920630778321673,-0.13965517167876276,-0.16611153950715418,0.2669776338094393,-0.6370951746443773
0.7019091391285852,0.09524820586132567,0.04543531333664864,0.52747776972087,-0.716413631321388,0.3535660511895108
-0.6918068159864063,-0.11853359959649122,0.04543531333664864,0.7796920639856061,-0.856898097768649,0.3535660511895108
-1.161780800850764,-0.4926517591476709,-0.3247456566941745,0.21220990188994998,-0.5759291648741268,0.6837864598008068
0.7829391365189917,-0.17197905096094548,-1.0651075967558206,-0.2922186866395222,0.2669776338094393,-0.3068747660330812
0.42640714800120316,0.4693663654125054,-0.5098361417095859,0.4644241961546861,-0.43544469842686584,-0.6370951746443773
-1.1293688018946013,0.6297027195058682,0.6007067683828835,0.14915632832376596,-0.716413631321388,0.3535660511895108
-1.1779868003288452,-0.9736608214277592,0.04543531333664864,-0.7966472751689944,0.5479465667039614,0.6837864598008068
1.00982312921213,0.5228118167769596,-1.4352885667866437,-0.41832583377189025,0.4542902557391207,-0.3068747660330812
0.6370851412162601,0.6831481708703223,-0.6949266267249974,0.52747776972087,-0.5291010093917066,-0.6370951746443773
-1.5021067898904714,0.3090300113191427,0.6007067683828835,-0.7335937016028103,-0.38861654294444553,1.0140068684121026
-0.837660811289138,-0.5995426618765795,0.23052579835206036,-1.931611599360307,1.203540743457846,0.3535660511895108
0.847763134431317,-0.5995426618765795,-0.6949266267249974,-1.8055044522279389,1.1098844324930053,-0.3068747660330812
1.3501491182518373,-0.4926517591476709,-1.2501980817712322,-0.41832583377189025,0.22014947832701892,-0.3068747660330812
1.0260291286902112,0.14869365722577993,-0.880017111740409,0.6535849168532382,-0.5759291648741268,-0.3068747660330812
-1.2752227971973331,0.2021391085902342,0.04543531333664864,0.21220990188994998,-0.38861654294444553,0.3535660511895108
0.7343211380847479,-0.011642696867582753,0.23052579835206036,-1.5532901579632028,0.8289154995984833,-0.3068747660330812
-0.8052488123329754,-0.27886995368985396,0.04543531333664864,-0.8597008487351785,-0.15447576553234382,0.3535660511895108
-1.0159268055480324,0.3090300113191427,-0.3247456566941745,-1.0488615694337304,-0.15447576553234382,0.6837864598008068
1.220501122427187,0.041802754496871514,-0.13965517167876276,-0.4813794073380743,0.4542902557391207,-0.3068747660330812
0.7991451359970732,0.2021391085902342,0.23052579835206036,0.7796920639856061,-0.5759291648741268,-0.3068747660330812
-0.6593948170302437,0.2555845599546885,0.7857972533982949,1.0319063582503423,-0.716413631321388,0.3535660511895108
-1.0645448039822762,0.2021391085902342,1.1559782234291183,-0.040004392374786125,-0.060819454567503144,0.3535660511895108
-0.6431888175521624,-0.8133244673343965,1.1559782234291183,-0.9227544223013625,0.641602877668802,0.3535660511895108
0.9774111302559673,-0.5995426618765795,0.23052579835206036,-0.35527226020570624,0.7352591886336426,-0.6370951746443773
0.2967591521765528,0.09524820586132567,0.23052579835206036,1.5363349467798144,-0.6227573203565472,-0.6370951746443773
-0.9186908086795446,-0.06508814823203701,0.41561628336747175,1.2841206525150783,-1.278351497110432,0.6837864598008068
