lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,date_month,date_day,date_hour,date_dayofweek,date_quarter,date_month_sin,date_month_cos,date_dayofweek_sin,date_dayofweek_cos,date_hour_sin,date_hour_cos,date_is_weekend_True,Appliances
2.1157541528562778,-0.12034123699641545,0.343921496898004,-0.7792219122082389,1.4768263792730933,-0.7468397134544089,-0.13585170997894006,0.10032798066051409,-0.3853955205608644,-0.44225616421236574,-0.40014735502125776,-0.6211095668428803,0.33534218087032147,0.19018216953498387,-1.1170161468387303,0.4203631138731974,-0.43893288706153444,0.03909038963545658,-0.7203486160457969,-0.5505565823237402,1.2035807968336991,0.7488059245395539,-0.38343332231095273,1.7240412488496955,-0.18352527086263373,0.0871633896754626,0.0871633896754626,3,16,0,2,1,1.1411585859481372,0.0957988608896908,1.3654827437369823,-0.25015417275652574,-0.02796015499367915,1.4029675241893902,0,-0.2587088641011834
-0.48642572112396676,-0.12034123699641545,-0.38281573401642527,-0.6634296902042605,0.3834935404752218,-0.005376611476832463,-0.03358942032144947,-0.03296541432331989,-0.4240049041148531,-0.062022818399355514,-0.27331990578081466,-0.2846131644433997,0.08504255000058429,0.09622950310352839,0.5746329918843252,0.2734231980495181,0.44477736110342664,0.03909038963545658,0.08143790958155155,-0.3583071320036114,0.0871162067662876,0.7715931020237438,-0.8666610737112607,2.231579444415285,0.07204379348902876,0.7211791608277867,0.7211791608277867,3,24,4,3,1,1.1411585859481372,0.0957988608896908,0.5938219675148821,-1.2038186237738946,1.1844255363453624,0.6879494555392136,0,-0.45757619187989673
-0.48642572112396676,0.6748197116942557,-1.423885677264085,-0.030331956909877687,-0.9882758166423588,0.5927369574517463,-0.6951954458327808,0.871181349241611,-1.4231211968999247,0.6823776755162554,-1.0296303829027253,-0.24770710740603677,-1.0595220995325683,0.9250262391238616,-0.17018350948426386,0.9827883089224542,-0.20374985313384184,0.47989254453209756,-0.6984152460438321,-0.07303375410922443,1.0930620798370738,-0.5272760145752119,-0.31440078639662183,0.11683696289199506,-0.36438953178842703,1.0796949930508801,1.0796949930508801,5,5,2,3,2,-1.3198221176586593,-1.3370383827199133,0.5938219675148821,-1.2038186237738946,0.6720110502625669,1.2113790101209143,0,-0.45757619187989673
-0.48642572112396676,-1.0449469912878941,-0.7373830335283104,-1.4108158504116768,0.038101613058117594,-0.6974088399892364,-0.3620682901303539,-1.1523087432837706,-0.5721388655057065,-0.7100261260525135,-0.8550971958745922,-0.9521786079133359,0.8128352079009127,-0.9419474609640588,-0.5553357687470953,-0.6892865952780401,0.12870581248968324,-0.5535436186144732,0.032697087354966035,-1.1273049332841285,-1.9811626398837963,1.1134007642866268,-1.2118237532829066,0.2860163614138583,-0.7103907266029859,1.421433814579121,1.421433814579121,3,5,7,5,1,1.1411585859481372,0.0957988608896908,-1.4154866000931288,-0.2501541727565261,1.32428037463771,-0.3971892006291379,1,-0.45757619187989673
2.1157541528562778,1.68366732359898,1.0832320363057617,1.3495074529814948,0.7666791134455616,2.174524908337242,-0.12655513819189526,1.8636550612897755,1.02581684566788,1.598150945009561,1.100838053420688,1.1742615607982172,-1.0808013296365653,1.8766325319796158,1.7046017525157442,1.2868019278679992,1.4581414485977227,1.5084309059575955,0.7418760507517994,1.526977800167988,0.06681685058324684,-0.20825552979651876,-0.10730317865363316,2.118793178734045,1.813845262839605,-0.5501460210886959,-0.5501460210886959,5,26,23,3,2,-1.3198221176586593,-1.3370383827199133,0.5938219675148821,-1.2038186237738946,-0.3902919128810447,1.3542402244341079,0,-0.35814252799054
0.8146642158661557,0.7364600953136885,-0.5269896714065925,0.5290798169274515,-0.7433170028713623,0.24177775584902633,-0.6006802993311623,0.5821113360237002,-0.6250888772369014,0.5806250900169986,-0.19070753058749818,0.18105443758684817,-0.9389397956099208,0.6263909779667307,-1.3899267305467935,0.4203631138731974,-1.3355440147617788,0.7247826305857874,-0.28411825711784755,0.3610779079039705,0.08937169078666991,-0.6184247245119785,0.23785950091801272,0.11683696289199506,0.11922577460010522,0.7903128512028128,0.7903128512028128,4,17,15,6,2,0.4817407938281203,-0.7314501074132351,-1.1400840576449665,0.939045946452548,-1.0178689267377035,-1.0382568631378606,1,0.03959212756688664
-0.48642572112396676,-0.4963475770749498,-0.3601837787284336,-0.3280833849200695,-0.5379015404662626,0.07124124239418432,-0.05218256389553907,-0.8632387300658583,-0.6579124814478124,-0.8519442058277921,-0.5234841405211389,-0.01310941395898039,0.6501780626362718,-0.6600894616696907,-0.6410746264616719,-0.978823375226191,-0.8853033189813694,-0.49966779968266173,-0.6496744238172466,0.03859495897988312,-2.2247549140803473,-0.9830195642590515,-1.2118237532829066,0.11683696289199506,-0.5373901291957062,0.7475640621074467,0.7475640621074467,3,4,16,4,1,1.1411585859481372,0.0957988608896908,-0.6438258238710282,-1.2038186237738946,-1.2403458463327206,-0.7420866817611407,0,1.5310970859072366
3.4168440898464003,-0.07924764791677681,-0.27552350154000804,-0.10251412127598485,-0.14439270320127587,-0.6265579213558423,-0.31351952635355534,0.4327584958611114,-0.3924870399891498,-0.3690657079760396,-0.3586472416612305,-0.9749735254952362,0.5538304374431768,-0.3265574958380221,-1.2095282091126545,-0.030590420896026992,-1.115584018685673,-0.6955798685256129,-0.5351334915847685,-1.2203288608583849,1.4065743586641377,0.4753597947292474,-0.6595634659682723,0.11683696289199506,-1.1664832106767244,-0.8882024925027434,-0.8882024925027434,2,15,20,0,1,0.48174079382811974,0.9230478291926171,-0.02500192817807323,1.4682897888272755,-1.2403458463327206,0.6879494555392136,0,0.03959212756688664
0.8146642158661557,0.4077113826767392,1.561855979618484,0.19523730673420697,-0.17174643740571202,-0.005376611476832463,-0.3620682901303539,0.14850631619683166,-1.023632269106527,-0.22268479550344453,-0.6650499477772958,0.2022211467700417,-0.6844488012348509,-0.3265574958380221,-0.6366142234591793,0.5098782350071772,-0.9027195063539631,0.1321486223358576,-0.5278223682507803,0.11921569621090454,0.06681685058324684,-0.20825552979651876,-0.10730317865363316,-1.0392222603407397,0.07597562524828604,-0.6048037397948746,-0.6048037397948746,3,22,19,1,1,1.1411585859481372,0.0957988608896908,1.0900802012888198,0.9390459464525484,-1.3802006846250685,0.34305197440721075,0,0.03959212756688664
2.1157541528562778,0.3666177935970961,0.421876009556644,0.4794545789257532,0.1385347267042253,-0.29701876492134577,1.2152500564048547,0.03448425542752645,0.5546247769884977,1.0501150897767424,4.0721685996929775,-0.06209134995342054,0.4130436120076424,-0.6457355820759746,0.12352655489149884,-0.10603083744918879,0.05775097504577313,-0.3086535325607834,-0.12002415562168182,0.11301410103928781,-1.4308245389213747,-0.7323606119329418,3.4823886888914855,0.11683696289199506,-0.26216190604776013,0.4630446190746144,0.4630446190746144,2,7,22,6,1,0.48174079382811974,0.9230478291926171,-1.1400840576449665,0.939045946452548,-0.727931360249926,1.2113790101209139,1,-0.35814252799054
