fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,color_white,quality
0.1400643388392427,2.115348779676192,-2.164515281109809,-0.6996994145429313,0.5238803295408451,-1.069272434097559,-1.4111430880742628,1.1009955923516042,1.7793035689719825,0.1779407008558561,-0.9691519876953956,-1.7072325910493666,5
0.4431987533319016,3.1852969589348783,-2.164515281109809,-0.5441354637278293,1.1207357152067705,-0.2829045161357106,-0.8298387552986338,0.763753208058093,-0.153797074608404,0.9793894339331692,-0.6318330805671788,-1.7072325910493666,5
0.4431987533319016,2.471998172762421,-1.892671814245529,-0.6108057283628731,0.957956973661518,-0.8445958861084595,-1.058837431846609,0.8312016849167877,0.2203514370523139,0.7790272506638407,-0.6318330805671788,-1.7072325910493666,5
3.019841276519505,-0.3811969719274078,1.641293254990111,-0.6996994145429313,0.496750539283303,-0.7322576121139097,-0.9531457349783128,1.1684440692102989,-0.4032294157155512,0.3115154897020743,-0.6318330805671788,-1.7072325910493666,6
0.1400643388392427,1.8775825176187064,-2.164515281109809,-0.7219228360879458,0.496750539283303,-0.9569341601030094,-1.3054513912059666,1.1009955923516042,1.7793035689719825,0.1779407008558561,-0.9691519876953956,-1.7072325910493666,5
0.5189823569550669,1.5209331245324778,-1.756750080813389,-0.7663696791779749,0.3339717977380508,-0.8445958861084595,-0.9707610177896954,0.628856254340666,0.4697837781594611,-0.4899332433752383,-0.9691519876953956,-1.7072325910493666,5
0.0642807352160775,1.8181409521043352,-2.164515281109809,-0.8552633653580332,0.2254526367078825,-0.8445958861084595,-1.6401417646222378,0.0218199626123759,1.0310065456505435,-0.4231458489521292,-0.4631736270030711,-1.7072325910493666,7
0.4431987533319016,1.4020499935037347,-2.028593547677669,-0.6774759929979167,0.4424909587682188,-1.1816107080921088,-1.692987613056386,0.763753208058093,0.8439322898201819,0.2447280952789648,-0.8848222609133418,-1.7072325910493666,7
0.2158479424624073,0.9265174693887636,0.2820759206687107,0.2336842903476803,0.3882313782531346,-0.7322576121139097,-0.2133038569002394,1.1009955923516042,0.7815742045433964,1.780838167010482,-0.0415249930928003,-1.7072325910493666,5
-0.3904208865229112,1.4020499935037347,-1.6208283473812488,-0.7219228360879458,1.0936059249492285,-0.8445958861084595,-0.8650693209213992,0.4602350621939292,0.3450676076058875,0.0443659120096371,-1.1378114412595048,-1.7072325910493666,5
-1.2240405263777248,1.610095472804035,-2.164515281109809,-0.7663696791779749,0.8765676028888917,-0.7884267491111846,-0.9707610177896954,-0.0793527526757035,2.2158101659094918,-0.0892088768365817,-0.5475033537851249,-1.7072325910493666,5
0.4431987533319016,1.5803746900468492,-0.1936501463437792,-0.7663696791779749,1.5548123593274432,-1.1816107080921088,-1.4992195021311765,0.9660986386341772,0.2203514370523139,6.856680143166798,-1.2221411680415588,-1.7072325910493666,5
1.2768183931867152,1.6398162555612208,-0.941219680220549,-0.2774544051876546,3.2368593552950498,1.2336621827907115,0.5441533039892166,1.3707894997864205,-0.4032294157155512,2.315137322395357,-1.1378114412595048,-1.7072325910493666,5
1.2768183931867152,1.6398162555612208,-0.873258813504479,-0.25523098364264,3.074080613749798,1.1774930457934365,0.5969991524233647,1.3707894997864205,-0.3408713304387659,2.6490742945109047,-1.1378114412595048,-1.7072325910493666,5
0.9736839786940557,-0.3811969719274078,1.641293254990111,-0.7219228360879458,0.957956973661518,0.2787868538370383,-0.1956885740888567,0.7974774464874403,0.4697837781594611,1.4469011948949346,-0.0415249930928003,-1.7072325910493666,7
0.670549564201396,1.2831668624749926,-0.2616110130598489,-0.7441462576329604,8.445779084743124,-0.7884267491111846,-1.0236068662238436,0.763753208058093,-0.7150198420994867,4.986633099319734,-1.0534817144774495,-1.7072325910493666,5
0.1400643388392427,1.4614915590181063,-1.6208283473812488,-0.1441138759175671,0.7951782321162655,-1.3501181190839335,-1.4992195021311765,0.9660986386341772,0.9686484603737554,-0.2227836656828007,-1.3064708948236126,-1.7072325910493666,4
0.5189823569550669,-0.1434307098699222,1.3014889214097607,-0.7219228360879458,7.713274747789489,-0.7322576121139097,-1.0236068662238436,0.7974774464874403,-1.1515264390369928,3.650885210857546,-1.1378114412595048,-1.7072325910493666,6
1.2768183931867152,-0.7378463650136367,1.0976063212615506,-0.7219228360879458,0.5510101197983871,-0.058227968146611,-0.9531457349783128,0.763753208058093,1.0310065456505435,-0.0224214824134723,-0.9691519876953956,-1.7072325910493666,6
0.2916315460855718,0.2726602487306778,-0.0577284129116391,-0.6108057283628731,0.6866590710860975,-0.3952427901302604,-0.759377624053103,1.2358925460689936,1.8416616542487705,0.7790272506638407,-0.7161628073492341,-1.7072325910493666,5
0.5189823569550669,0.5104265107881635,-0.7373370800723391,-0.7663696791779749,1.3377740372671063,-1.125441571094834,-1.3582972396401147,0.6963047311993982,-0.3408713304387659,2.515499505664686,-0.8848222609133418,-1.7072325910493666,5
0.9736839786940557,0.867075903874392,-1.416945747233039,-0.6108057283628731,0.7409186516011816,-1.1816107080921088,-0.8298387552986338,0.763753208058093,-0.3408713304387659,-0.0224214824134723,-0.9691519876953956,-1.7072325910493666,5
-0.2388536792765814,0.3321018142450493,-1.2130631470848288,-0.5885823068178585,0.7680484418587237,-0.5075810641248102,-1.3054513912059666,0.763753208058093,1.2804388867576908,0.6454524618176217,-0.7161628073492341,-1.7072325910493666,6
-0.6935553010155708,0.2726602487306778,-1.077141413652689,-0.810816522268004,0.6323994905710133,-1.069272434097559,-1.6049111989994724,0.3253381084765397,0.7192161192666082,0.1779407008558561,-1.0534817144774495,-1.7072325910493666,5
0.2916315460855718,0.3915433797594205,-0.5334544799241291,-0.7219228360879458,0.6323994905710133,-1.4624563930784833,-1.8162945927360648,0.5614077774819713,0.3450676076058875,0.3783028841251838,-0.8848222609133418,-1.7072325910493666,5
-0.0872864720302522,2.1747903451905635,-2.164515281109809,-0.6996994145429313,0.6323994905710133,-0.9007650231057344,-1.39352780526288,0.8986501617754824,1.529871227864838,0.1111533064327466,-0.9691519876953956,-1.7072325910493666,5
0.4431987533319016,1.7884201693471495,-2.164515281109809,-0.6774759929979167,0.6866590710860975,-1.2377798450893838,-1.7282181786791513,0.628856254340666,0.9686484603737554,0.3783028841251838,-0.6318330805671788,-1.7072325910493666,6
-0.3904208865229112,1.966744865890264,-1.6887892140973189,-0.5885823068178585,0.8765676028888917,-0.7322576121139097,-0.5656095131278934,0.4265108237645818,0.7815742045433964,0.0443659120096371,-0.3788439002210172,-1.7072325910493666,5
-0.2388536792765814,2.026186431404636,-2.164515281109809,-0.5663588852728438,1.3106442470095645,-0.4514119271275353,-1.3582972396401147,0.6963047311993982,1.46751314258805,0.2447280952789648,0.0428047336892535,-1.7072325910493666,6
0.8221167714477264,1.847861734861521,-1.3489848805169689,-0.6108057283628731,0.7137888613436396,-0.8445958861084595,-0.0195357459750297,0.6963047311993982,-0.3408713304387659,0.8458146450869501,-0.6318330805671788,-1.7072325910493666,5
-0.2388536792765814,1.5506539072896637,-1.3489848805169689,1.25596168141835,0.4424909587682188,0.5596325388234127,-0.5479942303165106,1.606859168791852,1.4051550573112643,-0.0892088768365817,-0.9691519876953956,-1.7072325910493666,6
-1.5271749408703836,-0.1434307098699222,-0.465493613208059,-0.7219228360879458,1.2563846664944804,-0.9569341601030094,-1.1292985630921395,0.3927865853352345,0.9686484603737554,0.1111533064327466,-1.1378114412595048,-1.7072325910493666,5
0.4431987533319016,1.7884201693471495,-2.164515281109809,0.100343761077593,0.7951782321162655,-1.4062872560812083,-1.692987613056386,1.3707894997864205,1.093364630927329,0.1111533064327466,-0.800492534131288,-1.7072325910493666,6
0.4431987533319016,1.5209331245324778,-1.2130631470848288,-0.5885823068178585,0.7951782321162655,-1.5186255300757583,-1.745833461490534,0.999822877063562,1.2180808014809026,0.4450902785482933,0.2114641872533627,-1.7072325910493666,6
0.670549564201396,0.2132186832163063,-0.2616110130598489,-0.6552525714529022,0.2525824269654246,-0.9569341601030094,-1.4816042193197936,0.763753208058093,0.0332771812219549,1.3133264060487158,-0.7161628073492341,-1.7072325910493666,7
-1.1482569227545596,4.671336096794163,-1.552867480665179,-0.7885931007229895,3.1283401942648816,-1.2939489820866583,-1.6753723302450032,-0.1805254679637456,1.716945483695197,-0.3563584545290197,-0.6318330805671788,-1.7072325910493666,4
0.0642807352160775,0.6293096418169064,0.2820759206687107,0.1892374472576513,0.4696207490257609,-1.0131032971002842,-0.4775330990709799,1.1009955923516042,0.6568580339898229,1.98120035027981,-0.0415249930928003,-1.7072325910493666,5
1.2010347895635507,1.5803746900468492,-0.1256892796277091,-0.4996886206378002,0.8494378126313495,-0.7322576121139097,-1.1997596943376705,1.0335471154929092,0.2203514370523139,-0.1559962712596912,-1.0534817144774495,-1.7072325910493666,4
0.2158479424624073,0.867075903874392,-0.8052979467884089,-0.5441354637278293,7.46910663547161,-1.2377798450893838,-1.763448744301917,0.763753208058093,-0.0914389893316186,2.448712111241576,-0.0415249930928003,-1.7072325910493666,6
0.670549564201396,1.8775825176187064,-0.6693762133562691,-0.6330291499078875,0.3339717977380508,-1.1816107080921088,-1.6049111989994724,0.763753208058093,0.4697837781594611,4.452333943934859,-0.210184446656908,-1.7072325910493666,5
-0.3146372828997466,1.9370240831330785,-2.028593547677669,-0.7219228360879458,-0.1814942171552482,-1.4062872560812083,-1.8162945927360648,0.5614077774819713,1.5922293131416234,-0.0892088768365817,-0.8848222609133418,-1.7072325910493666,5
-1.981876562609373,1.0454006004175065,-1.145102280368759,-0.6552525714529022,-0.07297505612508,-1.2377798450893838,-0.8650693209213992,-0.3828708985398673,4.211268894766666,0.1779407008558561,2.151047903240608,-1.7072325910493666,4
0.367415149708737,3.5122255692639213,0.7578019876812007,-0.6330291499078875,1.5548123593274432,-0.4514119271275353,-0.001920463163647,0.8312016849167877,0.1579933517755285,1.3133264060487158,-1.1378114412595048,-1.7072325910493666,5
1.1252511859403846,-0.3217554064130367,1.3694497881258307,-0.7663696791779749,1.5276825690699012,-1.0131032971002842,-1.3582972396401147,0.7974774464874403,0.1579933517755285,0.3115154897020743,-0.8848222609133418,-1.7072325910493666,5
-0.6177716973924056,0.3321018142450493,-0.6014153466401989,-0.7663696791779749,0.2525824269654246,-1.4062872560812083,-1.798679309924682,0.4265108237645818,0.7192161192666082,0.1779407008558561,-1.1378114412595048,-1.7072325910493666,5
